"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
1.02677609199472,-0.736145319622994,0.37389970957683,-0.320190156672936,1.15095629204213,1.73055697583155,-0.122775085575254,-0.00581791179397989,-1.55102747924342,-0.939123427205364,-1.41790674259603,1.14365300677611,-0.0543328451998389,1.41566760813024,0.352923717860758,0.151663091350814,-0.3234405994049,-0.153443815854615,-0.581266006192916,-0.551489205319842,0.508142018492786,-0.792053453438619,0.124970768409717,0.870535516044141,-0.812756240909556,1.63649808063585,-0.0390208569851061,-0.174314648355995,-1.2822396550775,-0.195762078942612,0.989232530668111,-1.49995092480559,0.658582073461246,0.549853983512708,-1.1070095777478,0.36107753873222,0.713518976809084,-0.603117027256145,0.511337895650076,-0.887437781962135,0.27367208276146,0.0198346354210296,-0.812394849690989,0.720626238571872,0.439840165623065,-0.804519538190524,1.8367832713775,-0.36927017781598,1.25883205095225,1.41289347398003,-0.501182786769464,1.23893919799388,-0.288997356518982,0.0677897509258873,1.15220837925003,0.526188784732059,-0.0694041343937274,1.49598086249672,1.25873434423044,-0.675468302014998,1.6877465668104,-1.08832272011593,0.914665261563866,-0.928811607789279,2.46521617315273,1.25149356800147,2.02415332661496,0.129619466443129,1.32624787821574,-1.07497748437433,-0.652943261901036,-0.648600252537318,1.61346975821924,0.666836041851059,-0.411834852139534,-1.6679260850359,0.966282917692431,-0.532231970665407,0.0530069932352299,-0.566910182527513,1.38133355217733,-1.46440042047538,0.477944039051681,-0.456398412912137,-0.255399117822501,0.643411231813879,-0.346537496008061,0.894954719397722,0.159063000074592,0.00498529311117701,0.694213600393307,-0.319271969848317,-0.431216203649556,0.804472596306927,0.0489930901796718,-1.08391455090845,0.388415206526115,0.72180430983881,0.323653894742407,0.755251862570401,-1.40816092282576,-0.505437393123909,0.818708639944072,-1.70155107309822,0.961425864101923,-0.15697811865102,-0.159798551590146,1.73660092832131,-2.52452868272274,0.102416352837729,1.41353446840721
1.23035687394072,1.46162185633544,-0.185260371391258,-1.00423207202772,-0.426064860355281,-0.622273084914645,1.24546574184707,1.22803215521003,-0.152594871693121,-0.283358067672986,-0.420649846363996,-0.822394737789929,0.0800333178425589,-0.178428323613543,0.415382106566,0.864119011614438,0.235001103130677,-0.78619502645952,-0.381606093980816,-1.31367017209418,0.367849523265654,0.0269901838104444,-0.2457793600416,-0.229385642661122,0.131634786261391,0.225704754856021,-0.295892934596295,-1.56636260653675,0.0404229513141711,0.53875127357615,0.442400017641559,-1.56870576331023,0.611088623728931,0.0836213252771899,-0.0739816393302057,-0.465623216269588,-0.835020686567483,0.831377192548427,-1.49956213679616,-0.443831483752383,-0.950773235397787,0.160584367593076,-0.557611235715285,-0.728394394297883,-0.663328217641106,0.1069230268132,0.210616414335763,-0.771944533656171,-1.0426976691034,-0.278241807522205,0.351124267595983,-1.50330383476656,0.800957749742289,1.41084064785046,-2.34193855254488,-0.196834131636016,-1.41333919177965,-0.635910167083092,-1.71897081721754,0.320616720035834,1.43041544538989,-1.16179797566849,-0.642400690913257,-0.652798104578445,-0.7067531153713,-0.408228140320449,-0.0568904381277421,0.310549323722195,-0.652431374800148,1.00101267649669,-1.39640593411886,0.278449137379058,0.658935800345344,-0.699418633400449,-0.376512006931996,0.326898330778882,-0.2922080977562,-0.230278002032871,-0.291259960711926,-0.470749783547805,-1.6119567197351,1.74843758288924,0.0564561437852308,0.443576122391395,-0.533113840657962,0.170442512659313,0.531809955549271,-1.27036725423036,0.501351130115875,0.0572624258567837,0.0225945201697079,-0.971245501860272,-0.782520435020482,-1.38346289185397,-0.956499010665066,1.25444492119679,-0.122583620314192,0.14355797358816,-0.0405187178402851,0.747177212892096,0.236138148894722,-0.185461232842858,-1.09225919172531,-0.0428377811247918,-0.134361301954068,-2.60379084944071,0.86662364703012,0.148358724678845,-0.198281955858939,-1.18357198478939,-1.46709823122363
-0.0428780634651782,0.833984370402925,0.00688751155253564,-0.157542798441584,-0.397726911488701,0.311671019396353,2.05271188357796,0.931402073002295,0.425224778245763,-0.529973636505952,0.948506821783208,0.777457990383346,-0.769499472581498,0.385652275285852,-0.6348006500876,0.352727120117738,-0.119223377616815,0.0482477308792896,-0.100715302180596,-0.540893560609662,-0.0320042539976995,-2.35935221620379,-2.06257520308466,0.651943729362995,0.0264452902396962,0.135650080986514,-0.912640728966805,0.843707076299482,-2.9146714560656,-0.243261292094097,0.786647360218552,-0.723059873280954,-0.262191855526344,1.6114068542489,-1.30719883295941,-1.70097057172308,0.445540933870351,-0.151126286626646,-0.112372981022372,-1.43311634284827,0.366403100995893,-0.585922277485045,-0.908976145449745,1.1104221898491,-1.03784170281058,-0.598877793970881,0.0111602447292636,0.191109946014524,1.38410411121854,0.227059131612631,-1.79253880740501,0.123187691465756,-0.0622786457591591,-1.88184246615894,0.910327666210765,-0.724674781224494,1.97500967964908,-0.242185162253728,-0.334760047277365,0.673693307170642,-1.04936035090253,-0.229122899401449,-0.702731942607029,-0.500757434137027,0.863485606834459,-0.0143442543721939,0.257713613698671,-0.942289282905829,-0.680800830591183,0.0590153140664248,-0.437298550735698,-0.952635042038515,0.607196821522487,-1.06933094793334,-0.19637222435316,0.771523926866383,-1.59159578731769,0.996270141797903,0.0206200712521482,-1.88455482054817,-0.617259091831563,-0.912629487951496,0.0493267499530574,-1.38984358654315,-1.42236407865748,-1.13443204265972,1.2820216734797,-1.82501320646449,0.851045799459015,0.231941031899679,-0.480221446548394,0.668839200942554,0.107835787164142,-0.494947149181246,-0.74906025924274,-0.513599241539491,-1.24923543511188,-0.629123901942724,1.30749349635886,-0.876598017472445,-0.688300624297577,1.09569302009128,0.30843241873793,0.439564993525337,1.02777412538684,-1.28361047682539,-0.196130146631584,0.325617000420347,0.620679077073218,-1.40847213319633,-0.0812551469724952
-0.299418553650281,-2.04162158829135,-0.122054505888063,-0.408354293487171,-0.00588148542093569,-0.728367888597982,-0.400954306736249,0.454801530974022,-1.9278926924869,-0.133414801605809,-1.40070541774389,-0.93019677721959,1.17810429415318,0.0195892113498012,2.01237330636403,0.893608831479403,-0.133320438928019,1.40249732570718,0.931312829397296,3.01102682357693,-0.193260067597478,-0.149552363073187,-0.0603311262273661,1.41632182296948,0.0708812584280577,-0.477714601171061,0.145510719711547,1.06457764330953,0.356568144847684,-0.0124025038944565,-0.487203665694573,0.296694260183731,1.53077853347713,1.71237128625571,1.92512803558445,-1.05106081388633,-0.4434332631753,1.79136942828094,-0.268727589001084,0.402619990301475,2.58651956656229,-2.0271619206641,-1.90573772886645,-0.281351827598538,0.409967322377878,-0.151669262417002,0.492082789511473,1.04520240860371,2.17899446434934,-2.87528032136372,-0.674028841404632,0.322001005560474,-1.89323901890633,-0.852034892440033,-1.22567342692323,0.695521499733008,-0.0912834605921925,1.00334107679975,-1.3065694500332,-0.951063439043308,-3.22158313928497,-1.17489399732992,0.511414647147087,0.691482250152055,-0.548362043050192,-0.106315126492896,1.33657781642959,-0.168748920440646,1.18855939758826,-0.231976267106187,1.02582065731491,-0.247833709374529,-0.0284927629669397,-0.111339516124608,0.289906163128104,-0.410434520723509,0.446600561523639,0.449982961622725,1.26194082632956,-1.69304331273725,-0.930420070302613,0.383359419039604,-1.02848827836546,-2.39683974286814,1.51049886332839,0.378202880488191,0.885672243528472,1.0803838574517,-0.483901452428302,-1.488777189995,1.98795110518101,-0.254847056703905,-1.04534900941478,-0.389184966834967,0.425910383635343,0.10268360435023,0.682855611099118,-0.621917502328285,0.318475515899,-0.56729922207828,0.116667044495937,1.39788439430093,-0.895984184924327,-0.77810215814204,2.6794262160703,-0.946224912274861,-0.34228118450307,0.56382227351266,1.97082797377819,-0.589970250745391,-2.18639451113354
-0.227984148899805,-0.110559099148931,-1.81260317183713,1.19125695008499,-2.59469089096274,0.0938945324187686,1.275894231416,-0.245713453125779,-0.900781705021013,0.0607518321948924,-1.95773275458953,0.68252692579632,-1.34106869805785,-1.12493231807793,-0.207240080866613,1.10778036363579,-0.631142651296428,0.410137299030971,-1.30122794397077,0.765810589040356,1.16692312789276,0.488142671963947,0.648737565507031,-0.607784270454767,0.678854671692106,0.22494143129034,0.677487445561976,0.533505153023827,1.44061379900643,0.868321259106439,-0.60697521005887,-0.324162657669562,-0.369421639789281,0.552028203220232,-0.0432836799344531,-0.030922961804352,-0.260421240233123,-1.22516660936766,1.51551674640225,0.59821897157707,-0.157343517025759,0.80301473890567,1.44494510640127,0.700058002654785,-1.00668713346631,0.122268581237932,0.163226388566818,-0.599440405668461,-0.505968547634177,1.46301648443292,-0.061845854409364,-0.0150864546633783,-0.591237691690568,1.08139739041994,0.786151018094973,1.09017427941526,0.0319609843731577,0.406719122460774,-1.00577464019233,-1.09567467470791,-0.448475269246153,0.904625260872978,-0.70404960871302,0.54930672926178,-1.86817116916189,0.462984847695488,-0.160940066893028,-0.372292311246001,-0.157810157633237,-1.47643586940453,0.348438159182586,-0.817469940455232,0.619837251057726,-1.11509774307261,0.978512898572335,-0.891436821908284,-1.964245081433,0.411112529680947,0.378041700100005,-1.76744510139274,-0.599838415138052,0.655471211264606,1.90424318194962,-0.969603803891155,0.838947086612509,0.0375980968683427,-0.600247697749252,-0.970562891223863,0.927349455039172,-0.153720942317889,0.191937553029258,-0.740345840292136,0.625203700196865,-0.88504055899465,-0.396434870798104,0.610778427283428,1.68718318911806,-0.861044058843011,-1.15742976886913,0.382249176569292,-0.907131072088848,-0.327967878324275,0.311929891561892,-0.419993629475575,-0.35819189198274,0.105089843963034,-1.29180336502963,0.191772599064701,0.233572273448159,-0.18571734244736,-0.159409450678078
-1.56528068798115,-0.220723312183926,0.560217352388429,1.0447248344068,0.807894912106096,-0.996059347453797,0.404680394713948,0.376001872149659,-0.269912523101478,0.217900481978661,0.395445944876774,-0.572379671234609,0.345264393543238,1.50005551594155,-0.139235245003085,0.902900167232526,0.921643207392309,1.48196238138252,-0.752487821664007,0.790014393111921,0.207008308516519,1.19771674442519,-0.010451224564092,0.188129402577962,-1.34861264873389,-1.49900681462858,-0.178981120732906,-1.18276123214949,-0.418813745639724,-1.84254048628371,-0.708964080940793,-0.389177248484987,1.32624535707195,-0.497862971371911,0.0177555471286075,-0.510027360945899,0.0127702784291254,0.716650953453231,1.39945323320317,-1.24559986121808,-0.245633494521759,2.38410619959704,0.561305069318222,0.413843306749516,1.07704872732472,-0.520307117105303,-0.441735617165378,-0.632538623005124,1.41054835010789,0.0935911909884631,-0.183072324220099,-0.655631741542865,0.225677277187735,0.707311733208112,0.882963884822315,0.0674998722974069,-0.668034448409523,-0.679960208468937,-1.31253674203857,-0.782611465823469,-0.817156464321211,0.601867256858044,1.16136328306892,1.32597461931143,-0.245884268764941,-0.749784270337311,0.878449900347628,0.412714598507962,-0.91442635569813,0.411947671198764,-0.0114655576216943,1.15960625522424,-2.49954340790121,-0.319544043972632,0.703873590557798,-1.23575774603199,1.19996090875676,0.854993544431109,-0.360312501099381,-0.522154260385439,0.479306002709879,0.824451288399142,0.0174962356340607,-0.486579922491409,0.993131961576583,-0.206147257362117,0.302825535653434,-0.658326029779712,0.83306537426138,0.624017644013058,-1.86788309844791,-0.490225577380963,-1.57585802113477,-1.03164108621504,1.99121689475079,0.0239407600653597,0.562048641852622,-0.188555448800281,0.964717536197412,-0.229379744046422,0.86617301141391,0.211179151506854,1.79374305198094,0.0749308666665518,-1.08338311314571,0.23963613388742,1.11953323414923,-0.444529618119325,-0.336797050203502,-0.567180554446862,-0.0130375116083447
-2.22639340278402,-1.79220733103075,-0.261708307268132,-1.87204590281845,-1.33765440213944,1.39976521904098,-1.2260845298815,1.76831116163863,1.34701059250618,0.624321118970127,-0.855375440008936,2.35041306138689,-0.866144579044392,-1.14257180923231,0.75615273499474,0.585613452177277,0.904966870175461,-0.038383221509002,0.617358394355767,-0.671501794092941,-1.37363478726661,-0.686141320839858,0.895431664008204,-0.457950560775767,1.78451513565673,1.25015508800762,-0.193161097004882,-0.540924140305132,0.0444852296137214,0.0178733879098191,0.317647557476998,-0.764342238433422,0.176694537580783,0.104238302342922,-0.419066428449809,1.53609015192628,0.593707794091048,0.436255143578425,0.238790377760222,-1.29257609341238,-0.36615426288593,-1.68363465245358,0.799372379890585,-0.638601657371222,-0.0984711015408136,0.722378602173365,-0.968928782172386,-2.29500802092054,1.73877585271967,-0.150004063974913,-0.597681882241019,1.30834497078956,-1.8072692158408,-1.14884383332234,0.508171840816465,-1.40290927226065,-0.529514875370766,0.918452410169476,1.46165763093749,-1.70137510928661,0.156570762352416,-0.684608923137407,-0.289185553088104,-0.354277432338249,0.249142236012783,-0.555760987531883,-0.596446968932613,1.46072573210848,-1.06633180634939,-1.88003724838627,-0.292398179515647,-0.231318666792716,-1.0449102911465,-0.428475914348267,0.404558247881988,-0.087307868592708,1.52052624934327,-0.682665147349062,0.565730585226982,-0.180780484329745,-0.421642633724,-0.341544515416854,-1.07319680250165,-1.14337827971145,-0.21178810138904,-2.04508446064149,0.313451796711686,0.843485525462037,-0.753393362352789,0.119280140318302,-0.395891613839092,0.0898335705913139,-0.406651967422262,-0.465022166220902,-0.375553805183642,-2.10998138555695,0.498563188417446,-0.922987316070313,0.147080234802814,-0.842538887736893,1.0134729422456,1.7288871048946,0.440804140290726,-0.682433249693514,0.366172844890885,0.340658510862855,0.217245866301707,0.511380607161634,0.0945008907099036,0.180740626385448,0.00716028281544304
-0.330000849544846,-1.66964935225112,-0.739554013724471,0.464293366509687,0.83971537272721,0.784464170979345,1.1818878437913,0.224126812589646,0.651579220953838,-0.568060151685318,-1.26980099375832,-0.817334807400343,0.245317126255622,-1.54192968566038,-0.231442215988441,1.21297112720678,3.71376459839105,0.512245866558282,0.690464556138696,0.207067779457385,0.355408999900041,0.461065627745703,-2.6645047576101,-0.594727733677693,0.259676756225003,0.892946529387033,0.24283928656884,0.283881327604449,0.000441439996785193,0.290423392114785,-0.65420499205899,-0.469179335757754,0.36001248184758,-0.145891335242019,1.12836959924149,0.2953708422504,1.71904666721908,-0.850005637406,0.726241428506388,1.41894462410358,0.669567586925083,-0.071388539410898,-0.854657695054915,0.679537014270343,-1.3390450842411,0.503137792521111,1.15492124735698,-0.314676560823612,1.02272542096752,0.86402000265219,0.543945539111725,0.399141556122552,1.65069675871625,-1.10510546221289,0.136054256538998,-1.19133227222476,1.12396280197627,0.823917170111881,0.372478989600479,0.0758954516192047,-0.521292507246177,-0.856557144875107,-0.173064502344317,0.733906604487611,-1.88210904381717,1.33301561711475,0.308420757679761,-0.886167103372813,1.55717250298581,1.57423093626032,1.71113173268348,1.34765186686878,1.54464309425632,-0.153233979932229,1.50456527593473,0.129850345379225,-0.311974153086827,0.346435287319013,0.397780889766226,-0.0925942068388378,0.24995653671925,0.164951432063074,1.86905849640944,0.129427981805365,2.14469406886102,-0.435553666179264,1.0876705856427,0.128933848611863,0.886107859825602,0.403604013729248,-0.376728750455885,-1.07343535018985,1.32626788057079,-0.164122156779802,1.39175019766096,-1.616830418304,0.834513096027409,-0.533154598981028,-0.43635726698793,0.119436762759921,1.05917134284451,1.41680339347613,-0.104922484394544,-0.521648752547067,0.407351823699922,-0.0074160602303775,-0.346076495633866,-0.630518182564055,-0.570717792520898,0.358695509810687,1.70478064230646
1.06159905697157,-0.826479162594083,0.517845004650992,-0.177556652478481,-0.896938674982738,-0.323208367173692,0.724285016705626,0.413456561850385,-1.05427653629145,-0.470209683081879,0.120819079805774,-0.479484870340429,-1.71093721060976,-0.269862933394993,-0.832870660742879,-1.30357980616488,-0.396827491385727,-1.10335643864726,-1.80818370040748,-1.38468053601029,-0.810156195563442,1.21892781077722,1.3830207482726,-1.96167005630892,1.10754437052511,-0.581825019875803,1.55395391732261,1.28455663452534,-0.38364774704359,-1.15810034052355,-0.383443282527783,-2.38902704658909,-0.0451439110650487,-0.33116609624707,0.441920040736036,-0.475746522949556,-0.322664984089239,-0.160685367584164,-0.871428490086967,0.466582299723489,-0.364627045668602,-1.24802572806754,-1.04086348571777,2.02474420611703,1.96539904452867,0.80858293492287,-0.0381948750056225,1.30999031488704,0.482888288098323,-0.292195099727523,-1.07510802544151,0.0389349235591015,0.312918251675733,-0.0521747223570009,1.59553621365394,-1.60064394869141,0.797858900257188,0.501629558312631,-0.385495926658217,0.319429104866034,1.51191857702975,0.0213132123814268,0.0782023052558897,-0.984658530566656,1.20143417550215,-0.36169315616451,1.68123574458553,0.49473513810557,-0.845088498953129,-0.851757471933894,0.111858050371458,2.42894418352534,0.983482248280487,2.17199572105778,0.168201215057993,0.56252498420292,0.835243202603999,-1.97410008925593,0.824026752027115,-1.86415904973201,0.352504932731001,1.59809997369555,-0.170704687782022,0.280835967559407,-1.00480458911784,2.2165485766848,2.67279513342313,0.695659017125078,0.713395107517378,-0.940049706475264,1.21402358353418,-1.9107452418463,-0.520938872407286,-0.697951185197061,2.27852481525497,1.12061795687383,0.526160586037063,-0.414952048792442,0.468476928116063,0.334727048162017,0.824509927834363,0.0823330545416478,2.61409754163235,-0.61499227985293,0.418475284167425,1.58615333256261,-0.476065659796985,-1.07501985295083,-1.08957144120624,1.26908625103126,1.72721425626306
0.150574051074359,1.27754426397212,0.730450154952206,-0.11053975990304,-0.0166278452419649,0.673437322221731,-0.58239863815574,0.00650618751586235,-1.24064588937323,0.468998645583434,0.128975462242384,-1.33303232891678,0.523580034995948,-0.869510260449022,0.24384884738159,1.20784014815946,1.55492617031574,-0.635057616445923,1.07559493311911,-0.737266838542281,-0.231981044680065,-1.19429066938466,-1.02117998112559,-0.229624529787697,-1.18670979751421,0.335246431461838,-0.08626757119236,-1.16108727819501,0.676127481893115,1.67817911992247,-0.765540442580206,0.8372625071849,0.399248426073407,-0.0727697694186196,-0.220004916575023,-0.887896952489698,0.33554792355248,-0.752740653535764,-0.173459980078497,-0.909980867388249,-0.059696370126708,-2.36189048124598,0.824876990460852,0.528311041562519,0.355197364283849,0.41532684912849,0.123085869784106,-0.66879492074934,-0.414274781041706,0.292317640759288,0.423366236656811,0.441072446336165,0.0294115143997877,0.37724261298413,0.801644327677862,0.283192635142528,1.38533945032613,-0.728159506910774,-1.59690776998252,0.437927174720558,0.282292832851149,-0.0744256978361005,0.346633489795553,0.981889909324555,-0.431972936663378,0.123247799788382,1.21106748050776,1.60713683678315,-0.554903675827131,0.953771015104411,1.23580813957489,1.23063231792381,1.29035338359856,-1.49231799935031,-0.930643096677736,-0.268044082268096,1.13335466549318,-0.708429898188408,1.10096476846323,0.163769198758264,-0.0269077332831973,-1.29398702986462,1.22994375502083,0.576542894110134,0.0325732034377574,0.200848238969275,-0.111556763169654,-0.644450223397913,1.89900396473364,-0.543833083928243,0.188164235394025,0.675302716092093,0.717883925714353,0.549158941600033,-0.118051284125674,1.35138046396308,1.35834954583896,-1.923776075848,0.347376251250663,0.729400399485501,-0.864795195142081,-0.597956556257899,-0.127619889074648,-0.0565752304742448,-0.344361149183697,-1.24939952113347,0.454922762689806,-0.203834801076075,-0.65982021796865,-0.680742971602452,-0.710474694364306
